time-tag,ssn,ne_500,Te_500,ne_1000,Te_1000,ne_1500,Te1500,ne_2000,Te_2000,TEC
2011-06,56.1,0.32909E+12,1890.4,0.35878E+11,3091.6,0.13545E+11,3569.4,0.76850E+10,3661.2,39.0
2011-07,64.5,0.30244E+12,1925.2,0.33020E+11,3035.0,0.12387E+11,3496.3,0.69987E+10,3676.2,34.9
2011-08,65.8,0.30318E+12,2006.3,0.33727E+11,3129.0,0.12726E+11,3652.6,0.72072E+10,3757.2,35.5
2011-09,120.1,0.34265E+12,2239.6,0.39080E+11,3116.0,0.15000E+11,3762.9,0.85731E+10,3984.6,42.0
2011-10,125.7,0.37323E+12,2432.5,0.43721E+11,3334.8,0.17089E+11,3907.5,0.98622E+10,4266.9,47.9
2011-11,139.1,0.36066E+12,2577.5,0.42981E+11,3497.7,0.16905E+11,3909.6,0.97830E+10,4317.6,46.5
2011-12,109.3,0.33353E+12,2723.3,0.39041E+11,3592.5,0.15247E+11,3933.6,0.87946E+10,4377.8,41.9
2012-01,94.4,0.29530E+12,2801.2,0.33710E+11,3565.8,0.12963E+11,3882.5,0.74176E+10,4281.7,35.3
2012-02,47.8,0.27824E+12,2816.5,0.32414E+11,3458.7,0.12438E+11,3850.9,0.70970E+10,4210.4,32.7
2012-03,86.6,0.32797E+12,2733.2,0.37232E+11,3211.9,0.14247E+11,3832.2,0.81293E+10,4179.4,38.6
2012-04,85.9,0.40552E+12,2367.1,0.44275E+11,3083.7,0.16866E+11,3786.8,0.96221E+10,4057.5,48.0
2012-05,96.5,0.40914E+12,2019.5,0.43679E+11,3123.7,0.16490E+11,3680.7,0.93690E+10,3792.6,47.7
2012-06,92.0,0.34918E+12,1857.7,0.37426E+11,3220.1,0.13999E+11,3689.3,0.79056E+10,3635.4,39.7
2012-07,100.1,0.29528E+12,1856.1,0.32102E+11,3239.6,0.12012E+11,3698.2,0.67778E+10,3623.1,33.8
2012-08,94.8,0.30395E+12,2006.9,0.33814E+11,3284.1,0.12763E+11,3776.3,0.72295E+10,3785.2,35.6
2012-09,93.7,0.34211E+12,2245.9,0.39042E+11,3260.0,0.15000E+11,3837.9,0.85782E+10,4046.3,42.1
2012-10,76.5,0.37915E+12,2436.6,0.44433E+11,3243.7,0.17386E+11,3856.0,0.10040E+11,4197.1,48.9
2012-11,87.6,0.35987E+12,2605.1,0.42895E+11,3326.8,0.16888E+11,3741.7,0.97797E+10,4083.9,46.6
2012-12,56.8,0.32841E+12,2749.3,0.38458E+11,3463.0,0.15045E+11,3724.6,0.86881E+10,4087.4,41.6
2013-01,96.1,0.28999E+12,2815.0,0.33096E+11,3504.6,0.12770E+11,3784.5,0.73228E+10,4144.8,35.2
2013-02,60.9,0.26935E+12,2828.3,0.31555E+11,3395.7,0.12181E+11,3788.8,0.69744E+10,4127.4,32.5
2013-03,78.3,0.31344E+12,2733.9,0.36041E+11,3253.0,0.13901E+11,3845.5,0.79650E+10,4200.4,38.3
2013-04,107.3,0.38962E+12,2375.0,0.43182E+11,3168.2,0.16581E+11,3822.8,0.94976E+10,4097.6,47.8
2013-05,120.2,0.40143E+12,2025.5,0.43203E+11,3295.6,0.16384E+11,3808.1,0.93304E+10,3846.0,47.7
2013-06,76.7,0.35572E+12,1874.3,0.38034E+11,3142.2,0.14213E+11,3614.5,0.80233E+10,3640.3,40.3
2013-07,86.2,0.31986E+12,1874.6,0.34480E+11,3130.8,0.12838E+11,3587.5,0.72254E+10,3631.9,35.8
2013-08,91.8,0.31989E+12,2008.6,0.35249E+11,3134.0,0.13209E+11,3655.4,0.74529E+10,3752.0,36.3
2013-09,54.5,0.28085E+12,2252.4,0.32125E+11,3041.8,0.12157E+11,3733.7,0.68843E+10,3963.3,32.4
2013-10,114.4,0.25445E+12,2439.2,0.30124E+11,3143.5,0.11544E+11,3821.3,0.65736E+10,4144.5,30.1
2013-11,113.9,0.24384E+12,2581.2,0.29394E+11,3497.4,0.11344E+11,3908.5,0.64810E+10,4314.7,29.1
2013-12,124.2,0.21171E+12,2723.6,0.25068E+11,3578.4,0.96251E+10,3908.2,0.54877E+10,4341.1,25.0
2014-01,117.0,0.18344E+12,2818.8,0.21227E+11,3627.4,0.80510E+10,3988.2,0.45615E+10,5312.5,20.9
2014-02,146.1,0.17669E+12,2856.0,0.20672E+11,3621.2,0.78226E+10,4066.8,0.44220E+10,5315.1,19.7
2014-03,128.7,0.21977E+12,2762.3,0.24925E+11,3532.8,0.93657E+10,4058.6,0.52825E+10,5421.8,24.2
2014-04,112.5,0.28621E+12,2399.6,0.31077E+11,3386.1,0.11538E+11,3952.9,0.64792E+10,4232.4,30.6
2014-05,112.5,0.31478E+12,2020.4,0.33256E+11,3246.2,0.12203E+11,3768.1,0.68145E+10,3819.4,32.8
2014-06,102.9,0.27262E+12,1868.6,0.28821E+11,3170.7,0.10493E+11,3641.7,0.58306E+10,3633.5,28.0
2014-07,100.2,0.23980E+12,1862.5,0.25752E+11,3285.9,0.94012E+10,3743.2,0.52265E+10,3628.2,25.0
2014-08,106.9,0.22566E+12,2021.3,0.25011E+11,3343.7,0.92428E+10,3830.1,0.51663E+10,3815.3,24.4
2014-09,130.0,0.24490E+12,2239.7,0.28114E+11,3249.9,0.10599E+11,3829.3,0.59858E+10,4029.1,28.0
2014-10,90.0,0.25870E+12,2450.6,0.30634E+11,3410.2,0.11779E+11,3969.1,0.67216E+10,4341.9,31.1
2014-11,103.6,0.23587E+12,2581.0,0.28446E+11,3477.5,0.11030E+11,3885.0,0.63206E+10,4281.6,28.8
2014-12,112.9,0.20152E+12,2747.6,0.23876E+11,3624.3,0.92211E+10,3991.1,0.52770E+10,4454.3,24.4
2015-01,93.0,0.17190E+12,2806.2,0.19859E+11,3599.0,0.75856E+10,3936.6,0.43183E+10,4356.5,20.2
2015-02,66.7,0.15880E+12,2815.2,0.18764E+11,3540.8,0.71821E+10,3941.0,0.40871E+10,4336.0,18.7
2015-03,54.5,0.18867E+12,2730.9,0.21967E+11,3384.2,0.83927E+10,3917.1,0.47757E+10,4300.5,22.4
2015-04,75.3,0.22650E+12,2379.5,0.25692E+11,3227.3,0.97542E+10,3849.0,0.55384E+10,4121.4,26.8
2015-05,88.8,0.22993E+12,2033.9,0.25553E+11,3115.6,0.96149E+10,3678.7,0.54362E+10,3792.8,26.7
2015-06,66.5,0.19952E+12,1881.2,0.22116E+11,3130.7,0.82663E+10,3602.6,0.46546E+10,3636.7,22.9
2015-07,65.8,0.16934E+12,1874.1,0.18963E+11,3139.3,0.70994E+10,3594.8,0.39986E+10,3622.8,19.7
2015-08,64.4,0.15648E+12,2028.1,0.17893E+11,3076.8,0.67559E+10,3616.5,0.38202E+10,3753.0,18.7
2015-09,78.6,0.16165E+12,2280.1,0.18936E+11,2920.4,0.72531E+10,3690.4,0.41321E+10,3936.9,20.1
2015-10,63.6,0.17146E+12,2445.4,0.20569E+11,3132.8,0.79969E+10,3818.3,0.45920E+10,4138.9,22.0
2015-11,62.2,0.14976E+12,2596.0,0.18213E+11,3363.6,0.71303E+10,3776.5,0.41086E+10,4128.8,19.4
2015-12,58.0,0.12141E+12,2769.6,0.14497E+11,3429.8,0.56569E+10,3672.2,0.32570E+10,4010.8,15.5
2016-01,57.0,0.10313E+12,2840.7,0.11948E+11,3452.6,0.46159E+10,3696.4,0.26463E+10,4024.8,12.9
2016-02,56.4,0.85202E+11,2843.2,0.10269E+11,3350.9,0.39951E+10,3744.3,0.22943E+10,4064.3,11.0
2016-03,54.1,0.10161E+12,2753.2,0.12257E+11,3107.3,0.47647E+10,3785.8,0.27347E+10,4112.4,13.2
2016-04,37.9,0.12642E+12,2404.8,0.15000E+11,2847.7,0.57937E+10,3698.8,0.33154E+10,3975.7,16.3
2016-05,51.5,0.13426E+12,2079.5,0.15634E+11,2957.9,0.59914E+10,3580.4,0.34159E+10,3778.5,17.0
2016-06,20.5,0.12457E+12,1943.1,0.14378E+11,2995.3,0.54767E+10,3472.7,0.31124E+10,3664.0,15.6
2016-07,32.4,0.10770E+12,1942.3,0.12458E+11,2976.8,0.47449E+10,3433.4,0.26957E+10,3663.4,13.6
2016-08,50.2,0.94595E+11,2075.2,0.11080E+11,2923.1,0.42477E+10,3504.2,0.24212E+10,3750.9,12.2
2016-09,44.6,0.97987E+11,2297.1,0.11686E+11,2885.4,0.45367E+10,3676.3,0.26038E+10,3928.2,13.1
2016-10,33.4,0.10715E+12,2486.9,0.13016E+11,2852.9,0.51201E+10,3704.2,0.29595E+10,3975.8,14.8
2016-11,21.4,0.91721E+11,2665.0,0.11240E+11,3158.7,0.44485E+10,3587.7,0.25799E+10,3864.9,12.7
2016-12,18.5,0.69720E+11,2815.7,0.83761E+10,3354.7,0.33052E+10,3539.6,0.19157E+10,3828.1,9.5
2017-01,26.1,0.57970E+11,2882.3,0.67291E+10,3370.9,0.26281E+10,3551.1,0.15168E+10,3826.0,7.7
2017-02,26.4,0.57603E+11,2871.0,0.70493E+10,3240.3,0.27820E+10,3623.4,0.16106E+10,3899.4,8.0
2017-03,17.7,0.63172E+11,2768.2,0.78193E+10,2997.9,0.30872E+10,3706.8,0.17863E+10,4005.2,8.9
2017-04,32.3,0.79874E+11,2418.4,0.97754E+10,2862.4,0.38339E+10,3713.3,0.22107E+10,3991.5,11.1
2017-05,18.9,0.90084E+11,2092.6,0.10815E+11,2885.8,0.42066E+10,3530.1,0.24160E+10,3764.5,12.3
2017-06,19.2,0.91178E+11,1950.8,0.10794E+11,2962.7,0.41678E+10,3441.7,0.23848E+10,3662.4,12.2
2017-07,17.8,0.82577E+11,1942.5,0.97371E+10,2978.2,0.37505E+10,3432.5,0.21434E+10,3658.9,11.0
2017-08,32.6,0.73755E+11,2071.4,0.87547E+10,2926.7,0.33874E+10,3500.7,0.19406E+10,3744.4,10.0
2017-09,43.7,0.77959E+11,2291.8,0.93781E+10,2871.8,0.36679E+10,3661.3,0.21138E+10,3913.3,10.9
2017-10,13.2,0.86570E+11,2483.6,0.10575E+11,2850.0,0.41850E+10,3712.0,0.24274E+10,3984.9,12.4
2017-11,5.7,0.74972E+11,2662.3,0.92206E+10,3150.4,0.36700E+10,3590.0,0.21354E+10,3866.0,10.8
2017-12,8.2,0.56387E+11,2815.8,0.67959E+10,3349.7,0.26969E+10,3537.0,0.15684E+10,3823.4,7.9
2018-01,6.8,0.47008E+11,2883.1,0.54649E+10,3370.9,0.21463E+10,3549.7,0.12430E+10,3824.1,6.5
2018-02,10.7,0.43575E+11,2872.0,0.53801E+10,3240.4,0.21396E+10,3622.3,0.12440E+10,3898.2,6.3
2018-03,2.5,0.52536E+11,2770.7,0.66061E+10,2998.8,0.26329E+10,3706.7,0.15311E+10,4005.3,7.8
2018-04,8.9,0.64844E+11,2422.5,0.81067E+10,2795.0,0.32157E+10,3677.8,0.18651E+10,3956.7,9.6
2018-05,13.1,0.72851E+11,2095.4,0.89425E+10,2886.7,0.35192E+10,3530.1,0.20332E+10,3762.6,10.5
2018-06,15.6,0.75428E+11,1952.9,0.91035E+10,2963.3,0.35529E+10,3441.7,0.20442E+10,3659.1,10.6
2018-07,1.6,0.68484E+11,1944.4,0.82000E+10,2978.6,0.31877E+10,3432.4,0.18305E+10,3655.4,9.5
2018-08,8.7,0.60337E+11,2073.5,0.72397E+10,2927.3,0.28227E+10,3500.7,0.16238E+10,3741.9,8.5
2018-09,3.3,0.62626E+11,2296.1,0.75869E+10,2815.8,0.29855E+10,3628.2,0.17265E+10,3887.9,9.1
2018-10,4.9,0.68814E+11,2487.9,0.84430E+10,2819.5,0.33563E+10,3695.8,0.19517E+10,3962.5,10.2
2018-11,4.9,0.59395E+11,2664.5,0.73228E+10,3151.2,0.29256E+10,3589.6,0.17061E+10,3864.7,8.8
2018-12,3.1,0.43291E+11,2817.1,0.52277E+10,3350.0,0.20831E+10,3535.7,0.12144E+10,3821.0,6.3
2019-01,7.7,0.35952E+11,2883.8,0.41829E+10,3370.9,0.16499E+10,3548.6,0.95800E+09,3822.5,5.1
2019-02,0.8,0.34159E+11,2873.0,0.42387E+10,3240.5,0.16947E+10,3621.2,0.98831E+09,3897.0,5.2
2019-03,9.4,0.43642E+11,2773.2,0.55241E+10,2999.8,0.22121E+10,3706.6,0.12896E+10,4005.4,6.7
2019-04,9.1,0.52866E+11,2426.3,0.66458E+10,2796.5,0.26451E+10,3678.5,0.15368E+10,3957.3,8.0
2019-05,9.9,0.62247E+11,2098.2,0.76779E+10,2887.7,0.30297E+10,3530.6,0.17529E+10,3761.2,9.2
2019-06,1.2,0.68227E+11,1954.9,0.82720E+10,2963.9,0.32367E+10,3441.6,0.18648E+10,3655.7,9.7
2019-07,0.9,0.63946E+11,1946.2,0.76860E+10,2979.1,0.29949E+10,3431.9,0.17219E+10,3651.4,9.0
2019-08,0.5,0.56855E+11,2075.6,0.68412E+10,2928.0,0.26728E+10,3500.6,0.15393E+10,3739.4,8.1
2019-09,1.1,0.59464E+11,2299.1,0.72190E+10,2817.0,0.28458E+10,3628.5,0.16472E+10,3887.6,8.7
2019-10,0.4,0.67896E+11,2491.3,0.83442E+10,2820.8,0.33228E+10,3696.4,0.19342E+10,3963.2,10.1
2019-11,0.5,0.59040E+11,2666.8,0.72892E+10,3151.9,0.29175E+10,3589.2,0.17032E+10,3863.4,8.8
2019-12,1.5,0.43403E+11,2818.3,0.52486E+10,3350.4,0.20951E+10,3534.5,0.12226E+10,3818.6,6.3
2020-01,6.2,0.36353E+11,2884.6,0.42334E+10,3370.9,0.16721E+10,3547.5,0.97164E+09,3820.9,5.2
2020-02,0.2,0.34301E+11,2874.0,0.42655E+10,3240.6,0.17077E+10,3620.3,0.99661E+09,3895.9,5.2
2020-03,1.5,0.43317E+11,2769.5,0.54959E+10,2989.9,0.22030E+10,3709.3,0.12850E+10,4009.0,6.7
2020-04,5.2,0.56241E+11,2415.5,0.70813E+10,2800.6,0.28203E+10,3672.9,0.16392E+10,3949.8,8.5
2020-05,0.2,0.66654E+11,2093.7,0.82158E+10,2891.7,0.32407E+10,3526.6,0.18747E+10,3754.1,9.8
2020-06,5.8,0.73119E+11,1954.6,0.88315E+10,2966.0,0.34484E+10,3439.9,0.19847E+10,3650.7,10.3
2020-07,6.1,0.69502E+11,1949.8,0.83112E+10,2979.0,0.32287E+10,3433.1,0.18534E+10,3649.8,9.7
2020-08,7.5,0.63757E+11,2084.0,0.76373E+10,2926.0,0.29741E+10,3504.0,0.17098E+10,3741.1,8.9
2020-09,0.6,0.69612E+11,2309.5,0.84199E+10,2813.7,0.33083E+10,3633.6,0.19115E+10,3892.5,10.0
2020-10,14.6,0.78247E+11,2499.5,0.95871E+10,2833.5,0.38047E+10,3692.7,0.22103E+10,3959.7,11.4
2020-11,34.5,0.69547E+11,2674.7,0.85648E+10,3161.7,0.34141E+10,3586.0,0.19883E+10,3859.8,10.1
2020-12,23.1,0.53442E+11,2802.1,0.64441E+10,3406.1,0.25589E+10,3623.0,0.14887E+10,3936.8,7.5
2021-01,10.4,0.46354E+11,2884.9,0.53902E+10,3376.9,0.21161E+10,3557.1,0.12252E+10,3833.0,6.4
2021-02,8.2,0.45348E+11,2874.7,0.55830E+10,3240.6,0.22149E+10,3619.2,0.12861E+10,3894.7,6.4
2021-03,17.2,0.58039E+11,2774.7,0.72296E+10,3000.3,0.28653E+10,3705.2,0.16613E+10,4004.5,8.2
2021-04,24.5,0.77738E+11,2429.1,0.95387E+10,2798.0,0.37468E+10,3678.7,0.21623E+10,3956.5,10.7
2021-05,21.2,0.91304E+11,2102.5,0.10944E+11,2889.2,0.42544E+10,3530.8,0.24429E+10,3757.1,12.2
2021-06,25.0,0.95542E+11,1958.9,0.11257E+11,2965.1,0.43359E+10,3441.9,0.24780E+10,3649.8,12.9
2021-07,34.3,0.89534E+11,1946.1,0.10474E+11,3013.6,0.40156E+10,3467.0,0.22893E+10,3643.9,11.5
2021-08,22.0,0.84775E+11,2079.8,0.99653E+10,2929.5,0.38290E+10,3500.8,0.21852E+10,3734.8,11.1
2021-09,51.3,0.96873E+11,2303.0,0.11543E+11,2842.1,0.44755E+10,3642.9,0.25667E+10,3896.6,12.9
2021-10,37.4,0.11508E+12,2493.2,0.13943E+11,2892.7,0.54638E+10,3733.7,0.31512E+10,4014.5,15.5
2021-11,34.8,0.11526E+12,2660.7,0.14082E+11,3215.1,0.55401E+10,3654.1,0.32013E+10,3950.3,15.4
2021-12,67.5,0.95793E+11,2810.7,0.11462E+11,3390.1,0.44827E+10,3600.6,0.25843E+10,3905.7,12.4
2022-01,55.3,0.87028E+11,2856.7,0.10095E+11,3437.7,0.38984E+10,3663.4,0.22341E+10,3976.6,10.9
2022-02,60.9,0.88058E+11,2821.5,0.10569E+11,3448.2,0.40937E+10,3835.0,0.23450E+10,4191.6,11.1
2022-03,78.6,0.11449E+12,2748.7,0.13613E+11,3212.8,0.52461E+10,3824.1,0.29972E+10,4169.9,14.3
2022-04,84.0,0.15780E+12,2388.2,0.18218E+11,3290.5,0.69413E+10,3883.5,0.39452E+10,4148.1,19.1
2022-05,96.5,0.18502E+12,2035.9,0.20731E+11,3166.8,0.77968E+10,3711.1,0.44042E+10,3784.0,21.6
2022-06,70.3,0.18146E+12,1882.9,0.20058E+11,3156.7,0.74642E+10,3623.9,0.41919E+10,3610.8,20.5
2022-07,91.4,0.17132E+12,1888.8,0.18972E+11,3128.6,0.70429E+10,3580.1,0.39486E+10,3604.8,19.2
2022-08,74.6,0.17111E+12,2030.1,0.19293E+11,3106.6,0.72013E+10,3634.1,0.40460E+10,3732.1,19.4
2022-09,96.0,0.19888E+12,2252.5,0.23020E+11,3184.4,0.87118E+10,3796.5,0.49289E+10,3994.8,23.2
2022-10,95.5,0.22777E+12,2450.0,0.27081E+11,3361.8,0.10412E+11,3929.6,0.59392E+10,4286.3,27.5
2022-11,80.5,0.21754E+12,2594.2,0.26297E+11,3444.8,0.10177E+11,3847.8,0.58227E+10,4222.9,26.4
2022-12,112.8,0.20517E+12,2735.9,0.24340E+11,3535.7,0.93600E+10,3830.5,0.53410E+10,4226.5,24.4
2023-01,143.6,0.17773E+12,2817.9,0.20619E+11,3625.8,0.78227E+10,3979.3,0.44323E+10,5316.0,20.3
2023-02,110.9,0.17690E+12,2828.7,0.20705E+11,3593.1,0.78299E+10,4010.6,0.44239E+10,5318.6,19.7
2023-03,122.6,0.23859E+12,2767.3,0.27007E+11,3537.8,0.10144E+11,4067.0,0.57207E+10,5425.3,26.1
2023-04,96.4,0.31005E+12,2394.4,0.33536E+11,3332.6,0.12463E+11,3910.2,0.70045E+10,4175.2,33.2
2023-05,137.9,0.33433E+12,2051.6,0.35065E+11,3345.4,0.12867E+11,3852.4,0.71902E+10,3863.9,34.8
2023-06,163.4,0.30650E+12,1922.4,0.32097E+11,3369.3,0.11662E+11,3836.7,0.64759E+10,3710.1,31.1
